timestamp,node_id,x_m,y_m,panel_id,tilt_roll_deg,tilt_pitch_deg,tilt_magnitude_deg,tilt_rate_deg_per_min,vibration_rms_g,dominant_frequency_hz,displacement_mm,displacement_rate_mm_per_min,crack_event,crack_opening_mm,battery_v,rssi_dbm,packet_loss_rate,label
2026-08-12T06:30:00,N010,50.0,100.0,PANEL_A,-0.02438,-0.00905,0.02601,0.001606,0.01258,10.2744,3.8117,-0.005918,0,0.0,3.15,-76.46,0.0048,early_subsidence
2026-08-12T06:35:00,N010,50.0,100.0,PANEL_A,-0.02285,-0.00189,0.02293,-0.000243,0.01207,10.3516,3.7189,0.000363,0,0.0,3.15,-77.79,0.0153,early_subsidence
2026-08-12T06:40:00,N010,50.0,100.0,PANEL_A,-0.01943,-0.01335,0.02357,0.002376,0.00846,10.0765,3.8153,0.004062,0,0.0,3.15,-67.1,0.0078,early_subsidence
2026-08-12T06:45:00,N010,50.0,100.0,PANEL_A,-0.04668,-0.00082,0.04669,0.001118,0.01441,10.9521,3.7595,-0.001386,0,0.0,3.15,-74.61,0.0142,early_subsidence
2026-08-12T06:50:00,N010,50.0,100.0,PANEL_A,-0.03437,-0.00517,0.03476,-0.001524,0.01224,9.0589,3.8015,0.018434,0,0.0,3.15,-71.66,0.0114,early_subsidence
2026-08-12T06:55:00,N010,50.0,100.0,PANEL_A,-0.031,0.00532,0.03145,-0.000454,0.01225,11.6127,3.9438,0.003714,0,0.0,3.15,-81.82,0.0112,early_subsidence
2026-08-12T07:00:00,N010,50.0,100.0,PANEL_A,-0.02419,-0.0181,0.03022,-0.000225,0.01508,7.1394,3.8386,-0.001287,0,0.0,3.15,-74.58,0.0077,early_subsidence
2026-08-12T07:05:00,N010,50.0,100.0,PANEL_A,-0.02641,-0.01245,0.0292,5.9e-05,0.0151,11.5145,3.931,0.014384,0,0.0,3.15,-79.26,0.0062,early_subsidence
2026-08-12T07:10:00,N010,50.0,100.0,PANEL_A,-0.02967,-0.00827,0.0308,-0.00102,0.01249,8.3781,3.9824,0.003154,0,0.0,3.15,-71.97,0.0094,early_subsidence
2026-08-12T07:15:00,N010,50.0,100.0,PANEL_A,-0.00993,0.0162,0.019,0.00026,0.01175,10.9231,3.9625,-0.006753,0,0.0,3.15,-77.75,0.0116,early_subsidence
2026-08-12T07:20:00,N010,50.0,100.0,PANEL_A,-0.03279,0.00636,0.0334,0.001103,0.01705,11.8625,3.9149,0.001893,0,0.0,3.15,-76.32,0.0106,early_subsidence
2026-08-12T07:25:00,N010,50.0,100.0,PANEL_A,-0.02995,0.00216,0.03003,0.000804,0.01443,11.8902,3.9815,0.013,0,0.0,3.15,-77.82,0.0053,early_subsidence
2026-08-12T07:30:00,N010,50.0,100.0,PANEL_A,-0.04085,0.00698,0.04144,-7.5e-05,0.01431,10.8564,4.0449,0.000978,0,0.0,3.15,-76.56,0.0054,early_subsidence
2026-08-12T07:35:00,N010,50.0,100.0,PANEL_A,-0.02618,-0.01312,0.02928,-0.00131,0.01275,11.2406,3.9912,-0.006852,0,0.0,3.15,-74.03,0.0146,early_subsidence
2026-08-12T07:40:00,N010,50.0,100.0,PANEL_A,-0.02832,0.00094,0.02834,0.001676,0.01131,9.5129,3.9764,0.004194,0,0.0,3.15,-78.57,0.0122,early_subsidence
2026-08-12T07:45:00,N010,50.0,100.0,PANEL_A,-0.04142,0.0201,0.04604,0.000294,0.01528,10.232,4.0332,0.010478,0,0.0,3.15,-75.49,0.0097,early_subsidence
2026-08-12T07:50:00,N010,50.0,100.0,PANEL_A,-0.03127,0.00083,0.03128,-0.001828,0.01316,6.2447,4.0812,0.003091,0,0.0,3.15,-75.72,0.0199,early_subsidence
2026-08-12T07:55:00,N010,50.0,100.0,PANEL_A,-0.02531,-0.01141,0.02777,-0.000619,0.01696,9.5851,4.0641,0.000672,0,0.0,3.15,-75.9,0.0027,early_subsidence
2026-08-12T08:00:00,N010,50.0,100.0,PANEL_A,-0.02509,-0.00017,0.02509,0.000492,0.01159,11.1662,4.0879,0.006022,0,0.0,3.15,-78.0,0.0113,early_subsidence
2026-08-12T08:05:00,N010,50.0,100.0,PANEL_A,-0.03217,-0.00579,0.03269,-0.000722,0.01563,9.433,4.1243,0.000948,0,0.0,3.15,-76.2,0.0083,early_subsidence
2026-08-12T08:10:00,N010,50.0,100.0,PANEL_A,-0.01353,-0.01167,0.01787,-0.000219,0.01411,9.7825,4.0974,-0.000996,0,0.0,3.15,-84.14,0.0113,early_subsidence
2026-08-12T08:15:00,N010,50.0,100.0,PANEL_A,-0.02317,0.01983,0.0305,0.000468,0.01245,8.8795,4.1144,0.000773,0,0.0,3.15,-78.04,0.0109,early_subsidence
2026-08-12T08:20:00,N010,50.0,100.0,PANEL_A,-0.02215,-0.00422,0.02255,0.001674,0.01578,11.2438,4.1051,0.000634,0,0.0,3.15,-76.47,0.0115,early_subsidence
2026-08-12T08:25:00,N010,50.0,100.0,PANEL_A,-0.04688,-0.00583,0.04724,-0.000714,0.01013,11.0484,4.1207,0.004215,0,0.0,3.15,-78.74,0.0105,early_subsidence
2026-08-12T08:30:00,N010,50.0,100.0,PANEL_A,-0.01481,-0.00426,0.01541,-0.002157,0.01821,11.0917,4.1472,0.003974,0,0.0,3.15,-78.61,0.012,early_subsidence
2026-08-12T08:35:00,N010,50.0,100.0,PANEL_A,-0.02519,0.00492,0.02567,0.001317,0.01574,9.2702,4.1604,0.012216,0,0.0,3.15,-78.21,0.0009,early_subsidence
2026-08-12T08:40:00,N010,50.0,100.0,PANEL_A,-0.02852,-0.0018,0.02858,0.000468,0.01309,6.9146,4.2694,0.002458,0,0.0,3.15,-79.24,0.0062,early_subsidence
2026-08-12T08:45:00,N010,50.0,100.0,PANEL_A,-0.02456,-0.01782,0.03034,-0.000137,0.01021,10.5268,4.185,-0.015592,0,0.0,3.15,-78.18,0.0069,early_subsidence
2026-08-12T08:50:00,N010,50.0,100.0,PANEL_A,-0.02719,-0.001,0.02721,-0.000384,0.01409,10.5648,4.1135,-0.002354,0,0.0,3.15,-71.77,0.0053,early_subsidence
2026-08-12T08:55:00,N010,50.0,100.0,PANEL_A,-0.02312,-0.01295,0.0265,-0.000336,0.01456,11.6702,4.1615,0.011059,0,0.0,3.15,-72.42,0.013,early_subsidence
2026-08-12T09:00:00,N010,50.0,100.0,PANEL_A,-0.02382,0.00128,0.02386,0.000226,0.01536,9.2443,4.2241,0.015281,0,0.0,3.15,-76.16,0.0083,early_subsidence
2026-08-12T09:05:00,N010,50.0,100.0,PANEL_A,-0.0279,-0.00697,0.02876,0.000755,0.01435,8.4247,4.3143,-0.004744,0,0.0,3.15,-74.09,0.0133,early_subsidence
2026-08-12T09:10:00,N010,50.0,100.0,PANEL_A,-0.03103,-0.00488,0.03141,-0.000559,0.01184,10.3862,4.1766,-0.001996,0,0.0,3.15,-77.98,0.0179,early_subsidence
2026-08-12T09:15:00,N010,50.0,100.0,PANEL_A,-0.0231,-0.00184,0.02317,0.000319,0.01202,9.2023,4.2943,0.013077,0,0.0,3.15,-79.98,0.0108,early_subsidence
2026-08-12T09:20:00,N010,50.0,100.0,PANEL_A,-0.03433,-0.00432,0.0346,-6.8e-05,0.01443,8.9245,4.3074,0.005066,0,0.0,3.15,-78.67,0.0063,early_subsidence
2026-08-12T09:25:00,N010,50.0,100.0,PANEL_A,-0.02239,-0.00213,0.02249,0.000536,0.01621,10.3923,4.345,0.005961,0,0.0,3.15,-70.44,0.0084,early_subsidence
2026-08-12T09:30:00,N010,50.0,100.0,PANEL_A,-0.03994,0.00121,0.03996,0.000378,0.0135,10.5574,4.367,0.002195,0,0.0,3.15,-76.5,0.009,early_subsidence
2026-08-12T09:35:00,N010,50.0,100.0,PANEL_A,-0.0242,0.01023,0.02627,-0.002477,0.01366,11.3491,4.3669,0.009628,0,0.0,3.15,-74.06,0.0072,early_subsidence
2026-08-12T09:40:00,N010,50.0,100.0,PANEL_A,-0.01518,-0.00031,0.01519,0.000567,0.01291,10.8697,4.4633,0.010557,0,0.0,3.15,-77.48,0.0108,early_subsidence
2026-08-12T09:45:00,N010,50.0,100.0,PANEL_A,-0.03171,0.00385,0.03195,0.002234,0.01545,9.6492,4.4725,-0.003953,0,0.0,3.15,-76.33,0.0095,early_subsidence
2026-08-12T09:50:00,N010,50.0,100.0,PANEL_A,-0.03651,0.00869,0.03753,-0.001363,0.01282,10.436,4.4238,0.005288,0,0.0,3.15,-82.07,0.0079,early_subsidence
2026-08-12T09:55:00,N010,50.0,100.0,PANEL_A,-0.0183,-0.00062,0.01831,-0.002143,0.01259,8.9577,4.5254,0.008712,0,0.0,3.15,-75.05,0.0,early_subsidence
2026-08-12T10:00:00,N010,50.0,100.0,PANEL_A,-0.01555,0.00419,0.0161,0.003174,0.01308,11.1474,4.5109,0.001224,0,0.0,3.15,-75.07,0.0127,early_subsidence
2026-08-12T10:05:00,N010,50.0,100.0,PANEL_A,-0.04953,0.00717,0.05005,0.001368,0.01589,11.8268,4.5376,-0.012481,0,0.0,3.15,-73.7,0.0071,early_subsidence
2026-08-12T10:10:00,N010,50.0,100.0,PANEL_A,-0.02641,-0.01376,0.02978,-0.002284,0.01544,9.9912,4.3861,0.006379,0,0.0,3.15,-71.99,0.0108,early_subsidence
2026-08-12T10:15:00,N010,50.0,100.0,PANEL_A,-0.0268,0.00473,0.02721,-0.000113,0.01455,8.0816,4.6014,0.014154,0,0.0,3.15,-71.61,0.0144,early_subsidence
2026-08-12T10:20:00,N010,50.0,100.0,PANEL_A,-0.02841,0.00374,0.02865,-0.000337,0.0114,10.5613,4.5276,0.002836,0,0.0,3.15,-82.2,0.0085,early_subsidence
2026-08-12T10:25:00,N010,50.0,100.0,PANEL_A,-0.02372,0.00245,0.02385,-0.001313,0.01644,9.009,4.6298,0.012561,0,0.0,3.15,-78.28,0.0114,early_subsidence
2026-08-12T10:30:00,N010,50.0,100.0,PANEL_A,-0.01362,-0.00746,0.01553,0.00019,0.01274,9.9046,4.6532,-0.007287,0,0.0,3.15,-71.72,0.007,early_subsidence
2026-08-12T10:35:00,N010,50.0,100.0,PANEL_A,-0.01708,0.01926,0.02575,-0.000517,0.01389,9.5463,4.5569,-0.006278,0,0.0,3.15,-77.14,0.0098,early_subsidence
2026-08-12T10:40:00,N010,50.0,100.0,PANEL_A,-0.01033,-0.00081,0.01036,0.000976,0.0132,11.5946,4.5905,0.005374,0,0.0,3.15,-71.88,0.0107,early_subsidence
2026-08-12T10:45:00,N010,50.0,100.0,PANEL_A,-0.03551,1e-05,0.03551,0.002026,0.01048,12.616,4.6106,9e-05,0,0.0,3.15,-72.72,0.0084,early_subsidence
2026-08-12T10:50:00,N010,50.0,100.0,PANEL_A,-0.02804,-0.01232,0.03062,-0.001643,0.0117,9.7296,4.5914,0.004363,0,0.0,3.15,-80.68,0.0091,early_subsidence
2026-08-12T10:55:00,N010,50.0,100.0,PANEL_A,-0.01798,-0.00639,0.01908,0.000183,0.01372,9.9506,4.6543,0.004835,0,0.0,3.15,-74.87,0.003,early_subsidence
2026-08-12T11:00:00,N010,50.0,100.0,PANEL_A,-0.03217,0.00429,0.03245,0.00152,0.01216,11.019,4.6397,-0.000212,0,0.0,3.15,-74.47,0.0076,early_subsidence
2026-08-12T11:05:00,N010,50.0,100.0,PANEL_A,-0.03366,-0.00649,0.03428,0.000312,0.01286,9.0051,4.6522,0.006539,0,0.0,3.15,-69.9,0.0073,early_subsidence
2026-08-12T11:10:00,N010,50.0,100.0,PANEL_A,-0.03327,0.01258,0.03557,-0.001664,0.01679,9.0414,4.7051,0.004052,0,0.0,3.15,-77.32,0.0065,early_subsidence
2026-08-12T11:15:00,N010,50.0,100.0,PANEL_A,-0.01527,0.00884,0.01764,-0.000603,0.0172,8.5276,4.6927,0.006969,0,0.0,3.15,-76.09,0.0153,early_subsidence
2026-08-12T11:20:00,N010,50.0,100.0,PANEL_A,-0.0293,-0.00376,0.02954,0.00142,0.01227,8.8654,4.7748,0.007148,0,0.0,3.15,-80.72,0.0144,early_subsidence
2026-08-12T11:25:00,N010,50.0,100.0,PANEL_A,-0.02987,0.01103,0.03184,-0.001312,0.01207,8.9704,4.7642,-0.001585,0,0.0,3.15,-77.14,0.0111,early_subsidence
2026-08-12T11:30:00,N010,50.0,100.0,PANEL_A,-0.00683,0.01493,0.01642,-0.000254,0.01679,9.9693,4.7589,-0.005676,0,0.0,3.15,-75.2,0.013,early_subsidence
2026-08-12T11:35:00,N010,50.0,100.0,PANEL_A,-0.02085,-0.02058,0.0293,0.000993,0.01202,9.2282,4.7074,-0.002815,0,0.0,3.15,-80.55,0.0118,early_subsidence
2026-08-12T11:40:00,N010,50.0,100.0,PANEL_A,-0.02406,-0.01074,0.02635,0.001582,0.01336,10.4413,4.7308,0.014162,0,0.0,3.15,-76.05,0.0097,early_subsidence
2026-08-12T11:45:00,N010,50.0,100.0,PANEL_A,-0.04259,-0.0149,0.04512,0.000591,0.01601,9.8878,4.849,0.012387,0,0.0,3.15,-80.34,0.0113,early_subsidence
2026-08-12T11:50:00,N010,50.0,100.0,PANEL_A,-0.03171,0.00591,0.03226,-0.002988,0.01405,9.8957,4.8546,0.011077,0,0.0,3.15,-76.13,0.0102,early_subsidence
2026-08-12T11:55:00,N010,50.0,100.0,PANEL_A,-0.00982,0.01166,0.01524,0.000249,0.0145,9.6943,4.9598,-0.00165,0,0.0,3.15,-73.14,0.0093,early_subsidence
2026-08-12T12:00:00,N010,50.0,100.0,PANEL_A,-0.03451,0.00411,0.03475,0.000911,0.01241,10.5432,4.8381,-0.013305,0,0.0,3.15,-70.85,0.0139,early_subsidence
2026-08-12T12:05:00,N010,50.0,100.0,PANEL_A,-0.02434,-0.00096,0.02435,0.000229,0.01122,11.8143,4.8267,0.009349,0,0.0,3.15,-73.38,0.0129,early_subsidence
2026-08-12T12:10:00,N010,50.0,100.0,PANEL_A,-0.03448,0.01354,0.03704,0.000936,0.01675,10.3488,4.9316,0.017418,0,0.0,3.15,-77.07,0.0148,early_subsidence
2026-08-12T12:15:00,N010,50.0,100.0,PANEL_A,-0.03332,0.00517,0.03372,-0.001772,0.01544,9.8618,5.0009,0.000722,0,0.0,3.15,-73.38,0.013,early_subsidence
2026-08-12T12:20:00,N010,50.0,100.0,PANEL_A,-0.01901,-0.00345,0.01932,-0.002285,0.0143,10.3567,4.9388,-0.002844,0,0.0,3.15,-76.6,0.013,early_subsidence
2026-08-12T12:25:00,N010,50.0,100.0,PANEL_A,-0.00779,0.00757,0.01086,0.00075,0.0138,11.8848,4.9725,0.006738,0,0.0,3.15,-75.9,0.0077,early_subsidence
2026-08-12T12:30:00,N010,50.0,100.0,PANEL_A,-0.02371,0.01254,0.02682,0.000548,0.01374,10.1259,5.0062,0.001134,0,0.0,3.15,-76.36,0.0124,early_subsidence
2026-08-12T12:35:00,N010,50.0,100.0,PANEL_A,-0.01287,0.01007,0.01634,0.000408,0.01352,8.6583,4.9838,0.005903,0,0.0,3.15,-70.75,0.0055,early_subsidence
2026-08-12T12:40:00,N010,50.0,100.0,PANEL_A,-0.02926,0.00993,0.0309,0.000758,0.01418,9.4952,5.0653,0.010355,0,0.0,3.15,-71.2,0.0122,early_subsidence
2026-08-12T12:45:00,N010,50.0,100.0,PANEL_A,-0.02391,-0.00056,0.02392,0.000274,0.0142,9.3159,5.0874,-0.00169,0,0.0,3.15,-72.21,0.009,early_subsidence
2026-08-12T12:50:00,N010,50.0,100.0,PANEL_A,-0.03364,-0.00053,0.03364,-0.000389,0.01595,11.0051,5.0484,-0.005801,0,0.0,3.15,-75.16,0.0095,early_subsidence
2026-08-12T12:55:00,N010,50.0,100.0,PANEL_A,-0.01887,0.00672,0.02003,0.001683,0.01027,9.1293,5.0293,-0.00044,0,0.0,3.15,-74.27,0.0089,early_subsidence
2026-08-12T13:00:00,N010,50.0,100.0,PANEL_A,-0.0501,-0.00611,0.05047,0.000193,0.01591,8.1469,5.044,0.009865,0,0.0,3.15,-73.25,0.0086,early_subsidence
2026-08-12T13:05:00,N010,50.0,100.0,PANEL_A,-0.0208,0.00705,0.02196,-0.001635,0.01813,10.6281,5.128,0.002313,0,0.0,3.15,-76.76,0.0064,early_subsidence
2026-08-12T13:10:00,N010,50.0,100.0,PANEL_A,-0.03352,0.00641,0.03413,-0.000768,0.01129,8.7297,5.0671,-0.005529,0,0.0,3.15,-73.07,0.0016,early_subsidence
2026-08-12T13:15:00,N010,50.0,100.0,PANEL_A,-0.00212,0.01412,0.01428,-0.001027,0.01685,10.2332,5.0727,0.004774,0,0.0,3.15,-73.24,0.0044,early_subsidence
2026-08-12T13:20:00,N010,50.0,100.0,PANEL_A,-0.02244,0.0081,0.02386,0.002163,0.01447,12.8846,5.1148,0.019454,0,0.0,3.15,-79.83,0.0113,early_subsidence
2026-08-12T13:25:00,N010,50.0,100.0,PANEL_A,-0.02981,0.02003,0.03591,0.00192,0.01538,11.5662,5.2672,0.004619,0,0.0,3.15,-71.55,0.0245,early_subsidence
2026-08-12T13:30:00,N010,50.0,100.0,PANEL_A,-0.043,0.00214,0.04306,0.000425,0.01521,10.9124,5.161,-0.006191,0,0.0,3.15,-76.83,0.0109,early_subsidence
2026-08-12T13:35:00,N010,50.0,100.0,PANEL_A,-0.03988,-0.00476,0.04016,-0.001105,0.01524,10.0516,5.2053,0.005847,0,0.0,3.15,-81.94,0.014,early_subsidence
2026-08-12T13:40:00,N010,50.0,100.0,PANEL_A,-0.03201,-0.00013,0.03201,-0.000409,0.01311,10.9317,5.2195,0.002433,0,0.0,3.15,-77.39,0.0107,early_subsidence
2026-08-12T13:45:00,N010,50.0,100.0,PANEL_A,-0.03542,-0.0068,0.03607,-0.000571,0.01606,10.9429,5.2296,0.004162,0,0.0,3.15,-73.37,0.0078,early_subsidence
2026-08-12T13:50:00,N010,50.0,100.0,PANEL_A,-0.02625,-0.00152,0.0263,-0.000789,0.01396,7.7676,5.2611,-0.002731,0,0.0,3.15,-74.86,0.0147,early_subsidence
2026-08-12T13:55:00,N010,50.0,100.0,PANEL_A,-0.02664,-0.00919,0.02818,-0.000202,0.00913,8.8643,5.2023,0.005489,0,0.0,3.15,-79.12,0.0095,early_subsidence
2026-08-12T14:00:00,N010,50.0,100.0,PANEL_A,-0.02425,0.00096,0.02427,0.000253,0.01402,12.1595,5.316,0.00741,0,0.0,3.15,-77.57,0.0127,early_subsidence
2026-08-12T14:05:00,N010,50.0,100.0,PANEL_A,-0.03062,0.00234,0.03071,0.001034,0.01345,11.2476,5.2764,0.004184,0,0.0,3.15,-75.16,0.0085,early_subsidence
2026-08-12T14:10:00,N010,50.0,100.0,PANEL_A,-0.03454,-0.00219,0.03461,0.000909,0.01541,12.0011,5.3578,0.000274,0,0.0,3.15,-76.93,0.0079,early_subsidence
2026-08-12T14:15:00,N010,50.0,100.0,PANEL_A,-0.03917,0.00703,0.0398,-0.001167,0.0144,10.9202,5.2792,0.000487,0,0.0,3.15,-76.91,0.0047,early_subsidence
2026-08-12T14:20:00,N010,50.0,100.0,PANEL_A,-0.0202,0.01089,0.02294,-0.002031,0.01663,8.6356,5.3627,0.013005,0,0.0,3.15,-67.98,0.0078,early_subsidence
2026-08-12T14:25:00,N010,50.0,100.0,PANEL_A,-0.01247,0.01497,0.01949,-0.000165,0.01035,8.5213,5.4092,0.002444,0,0.0,3.15,-79.84,0.0173,early_subsidence
2026-08-12T14:30:00,N010,50.0,100.0,PANEL_A,-0.01999,0.00734,0.0213,0.001959,0.01633,9.5063,5.3871,0.002451,0,0.0,3.15,-75.01,0.0025,early_subsidence
2026-08-12T14:35:00,N010,50.0,100.0,PANEL_A,-0.03683,-0.01306,0.03908,0.001494,0.01539,9.6295,5.4337,0.006255,0,0.0,3.15,-70.04,0.0076,early_subsidence
2026-08-12T14:40:00,N010,50.0,100.0,PANEL_A,-0.03624,-0.00019,0.03624,-0.001555,0.012,10.1236,5.4497,-0.002948,0,0.0,3.15,-74.45,0.0125,early_subsidence
2026-08-12T14:45:00,N010,50.0,100.0,PANEL_A,-0.02154,0.00945,0.02352,0.000791,0.01506,9.0296,5.4043,-0.005984,0,0.0,3.15,-75.04,0.0078,early_subsidence
2026-08-12T14:50:00,N010,50.0,100.0,PANEL_A,-0.04396,-0.00416,0.04415,0.001344,0.01546,9.9871,5.3899,0.00171,0,0.0,3.15,-73.38,0.0055,early_subsidence
2026-08-12T14:55:00,N010,50.0,100.0,PANEL_A,-0.03074,0.02052,0.03696,0.000859,0.01331,11.6115,5.4214,0.015065,0,0.0,3.15,-73.29,0.0133,early_subsidence
2026-08-12T15:00:00,N010,50.0,100.0,PANEL_A,-0.05261,-0.00377,0.05275,-0.002509,0.01829,11.4971,5.5405,0.0119,0,0.0,3.15,-73.14,0.0075,early_subsidence
2026-08-12T15:05:00,N010,50.0,100.0,PANEL_A,-0.01187,-0.00016,0.01187,-0.00235,0.01178,9.6852,5.5404,-0.002194,0,0.0,3.15,-81.25,0.0159,early_subsidence
2026-08-12T15:10:00,N010,50.0,100.0,PANEL_A,-0.023,0.01806,0.02924,0.002917,0.01643,10.4495,5.5186,-0.007903,0,0.0,3.15,-73.25,0.0126,early_subsidence
2026-08-12T15:15:00,N010,50.0,100.0,PANEL_A,-0.04063,-0.00578,0.04104,-0.001109,0.01585,9.9415,5.4613,-0.006481,0,0.0,3.15,-73.73,0.0088,early_subsidence
2026-08-12T15:20:00,N010,50.0,100.0,PANEL_A,-0.018,0.00238,0.01816,-0.001072,0.01593,8.0426,5.4538,0.002414,0,0.0,3.15,-73.79,0.0094,early_subsidence
2026-08-12T15:25:00,N010,50.0,100.0,PANEL_A,-0.03028,0.0015,0.03032,0.00172,0.01452,9.5574,5.4855,0.014838,0,0.0,3.15,-75.25,0.013,early_subsidence
2026-08-12T15:30:00,N010,50.0,100.0,PANEL_A,-0.03456,0.00744,0.03535,0.000461,0.01547,8.8772,5.6021,0.004783,0,0.0,3.15,-74.93,0.0077,early_subsidence
2026-08-12T15:35:00,N010,50.0,100.0,PANEL_A,-0.03493,0.00051,0.03493,-2.6e-05,0.01427,9.9692,5.5333,-4.3e-05,0,0.0,3.15,-72.94,0.0075,early_subsidence
2026-08-12T15:40:00,N010,50.0,100.0,PANEL_A,-0.03251,0.01321,0.0351,-0.000713,0.01575,8.8416,5.6017,0.006804,0,0.0,3.15,-79.12,0.0065,early_subsidence
2026-08-12T15:45:00,N010,50.0,100.0,PANEL_A,-0.02748,-0.00427,0.0278,0.000598,0.01389,10.3667,5.6013,0.01135,0,0.0,3.15,-75.93,0.0116,early_subsidence
2026-08-12T15:50:00,N010,50.0,100.0,PANEL_A,-0.03711,0.01761,0.04108,-0.001164,0.01498,8.9543,5.7152,0.010311,0,0.0,3.15,-76.53,0.0079,early_subsidence
2026-08-12T15:55:00,N010,50.0,100.0,PANEL_A,-0.00712,0.01451,0.01616,-0.002009,0.01421,7.577,5.7044,0.00469,0,0.0,3.15,-70.12,0.0054,early_subsidence
2026-08-12T16:00:00,N010,50.0,100.0,PANEL_A,-0.01968,-0.00727,0.02098,0.001078,0.01531,11.3171,5.7621,0.002375,0,0.0,3.15,-71.76,0.0071,early_subsidence
2026-08-12T16:05:00,N010,50.0,100.0,PANEL_A,-0.01943,0.01866,0.02694,0.00036,0.01864,8.9823,5.7282,-0.005247,0,0.0,3.15,-72.51,0.0118,early_subsidence
2026-08-12T16:10:00,N010,50.0,100.0,PANEL_A,-0.02363,-0.00678,0.02458,0.000321,0.01752,12.3045,5.7096,0.004063,0,0.0,3.15,-76.68,0.0198,early_subsidence
2026-08-12T16:15:00,N010,50.0,100.0,PANEL_A,-0.02975,-0.00488,0.03015,0.002193,0.01806,10.2754,5.7688,0.007655,0,0.0,3.15,-75.83,0.0076,early_subsidence
2026-08-12T16:20:00,N010,50.0,100.0,PANEL_A,-0.04283,-0.01813,0.04651,0.000925,0.01462,9.7117,5.7862,-0.003492,0,0.0,3.15,-76.64,0.0144,early_subsidence
2026-08-12T16:25:00,N010,50.0,100.0,PANEL_A,-0.03938,-0.00124,0.0394,-0.003042,0.01227,10.9993,5.7339,-0.000299,0,0.0,3.15,-73.1,0.0064,early_subsidence
2026-08-12T16:30:00,N010,50.0,100.0,PANEL_A,-0.01042,-0.01226,0.01609,0.000332,0.01507,11.4849,5.7832,0.004543,0,0.0,3.15,-72.12,0.0075,early_subsidence
2026-08-12T16:35:00,N010,50.0,100.0,PANEL_A,-0.04272,0.00038,0.04272,0.000617,0.01664,9.3097,5.7793,0.0063,0,0.0,3.15,-76.04,0.0142,early_subsidence
2026-08-12T16:40:00,N010,50.0,100.0,PANEL_A,-0.01446,0.01693,0.02226,-0.002466,0.01351,8.6053,5.8462,0.012237,0,0.0,3.15,-81.14,0.0131,early_subsidence
2026-08-12T16:45:00,N010,50.0,100.0,PANEL_A,-0.01702,0.00603,0.01806,0.00202,0.01409,8.9019,5.9017,-1e-05,0,0.0,3.15,-78.27,0.0107,early_subsidence
2026-08-12T16:50:00,N010,50.0,100.0,PANEL_A,-0.04243,0.00156,0.04246,0.000724,0.01253,7.5406,5.8461,-0.001701,0,0.0,3.15,-77.87,0.0085,early_subsidence
2026-08-12T16:55:00,N010,50.0,100.0,PANEL_A,-0.02523,0.00183,0.02529,-0.001569,0.01215,8.3103,5.8847,0.012277,0,0.0,3.15,-74.58,0.0025,early_subsidence
2026-08-12T17:00:00,N010,50.0,100.0,PANEL_A,-0.02537,0.00853,0.02677,0.00161,0.01325,10.3942,5.9689,0.004989,0,0.0,3.15,-71.97,0.02,early_subsidence
2026-08-12T17:05:00,N010,50.0,100.0,PANEL_A,-0.04123,-0.00367,0.04139,0.000677,0.01672,8.982,5.9346,-0.006013,0,0.0,3.15,-76.6,0.01,early_subsidence
2026-08-12T17:10:00,N010,50.0,100.0,PANEL_A,-0.0334,0.00304,0.03354,-0.000895,0.01383,10.6003,5.9087,0.009739,0,0.0,3.15,-75.69,0.0155,early_subsidence
2026-08-12T17:15:00,N010,50.0,100.0,PANEL_A,-0.03204,0.00511,0.03245,-0.000336,0.01163,9.6899,6.032,0.012847,0,0.0,3.15,-75.04,0.0084,early_subsidence
2026-08-12T17:20:00,N010,50.0,100.0,PANEL_A,-0.02955,0.00614,0.03018,-0.000652,0.01327,9.849,6.0372,-0.00239,0,0.0,3.15,-74.16,0.0141,early_subsidence
2026-08-12T17:25:00,N010,50.0,100.0,PANEL_A,-0.02586,-0.00185,0.02592,-0.000467,0.01471,9.5918,6.0081,-0.007542,0,0.0,3.15,-77.98,0.0092,early_subsidence
2026-08-12T17:30:00,N010,50.0,100.0,PANEL_A,-0.01343,0.02169,0.02551,0.000941,0.01583,9.347,5.9618,0.009416,0,0.0,3.15,-75.83,0.0073,early_subsidence
2026-08-12T17:35:00,N010,50.0,100.0,PANEL_A,-0.03532,-0.0008,0.03533,0.002686,0.01288,9.2433,6.1022,-0.001145,0,0.0,3.15,-73.58,0.0086,early_subsidence
2026-08-12T17:40:00,N010,50.0,100.0,PANEL_A,-0.04988,0.01595,0.05237,-0.001827,0.01406,8.8761,5.9504,-0.006009,0,0.0,3.15,-79.51,0.0107,early_subsidence
2026-08-12T17:45:00,N010,50.0,100.0,PANEL_A,-0.01698,-0.00158,0.01705,-0.002578,0.01235,7.8839,6.0422,0.022579,0,0.0,3.15,-76.03,0.0125,early_subsidence
2026-08-12T17:50:00,N010,50.0,100.0,PANEL_A,-0.02534,0.00807,0.02659,0.001923,0.01751,11.7518,6.1762,0.005971,0,0.0,3.15,-77.78,0.0032,early_subsidence
2026-08-12T17:55:00,N010,50.0,100.0,PANEL_A,-0.02882,0.02205,0.03629,0.001399,0.01332,9.7113,6.1019,-0.012907,0,0.0,3.15,-76.38,0.0046,early_subsidence
